osmid,highway,oneway,reversed,length,lanes,maxspeed,ref,name,bridge,access,junction,geometry_wkt
650695877,residential,False,True,119.92400924569647,,60,,,,,,"LINESTRING (605429.9910420445 8018094.340874587, 605438.7339565837 8018110.95831996, 605441.1371963972 8018116.66617865, 605441.8369883287 8018122.737232864, 605439.985719695 8018127.151083136, 605437.3013364628 8018130.27475936, 605430.5300784709 8018135.721849799, 605407.957430511 8018147.604839753, 605376.8033890391 8018165.165850911, 605368.142017832 8018169.748868149)"
983990070,primary,False,False,38.31267656127687,2,60,B1,Ondangwa Main Road,,,,"LINESTRING (605645.2668749248 8018340.407505293, 605611.4028516533 8018358.315352178)"
983990070,primary,False,True,115.1065016335728,2,60,B1,Ondangwa Main Road,,,,"LINESTRING (605645.2668749248 8018340.407505293, 605746.482222678 8018285.634418263)"
570534436,residential,False,True,295.99355650671123,,60,,,,,,"LINESTRING (605645.2668749248 8018340.407505293, 605636.8159316143 8018321.000143221, 605627.5663929502 8018275.106950213, 605622.2507102059 8018251.710379499, 605620.4607892757 8018243.84153923, 605607.9022127968 8018205.069925028, 605596.2360044282 8018170.730673518, 605586.7566484616 8018149.148955346, 605572.3184192448 8018113.419254198, 605567.8464891046 8018101.194012965, 605566.8648400131 8018089.968083479, 605567.6616069712 8018058.748867789)"
570534437,residential,False,False,97.67491111392503,,60,,,,,,"LINESTRING (605804.2909598625 8017943.077252361, 605791.2062587809 8017899.074710367, 605788.8678558224 8017893.621040982, 605785.6308495348 8017888.493084218, 605769.690918325 8017865.0982174, 605764.0363727396 8017855.557140861)"
570534437,residential,False,True,54.89802061062724,,60,,,,,,"LINESTRING (605804.2909598625 8017943.077252361, 605807.9800474221 8017953.491953832, 605822.833548444 8017989.562298352, 605824.7626994184 8017993.756726315)"
650695889,residential,False,True,168.7901263735768,,60,,,,,,"LINESTRING (605804.2909598625 8017943.077252361, 605744.8541727162 8017970.207138704, 605735.0655732488 8017973.933286563, 605724.9917258853 8017975.824133506, 605713.2102318278 8017977.292587831, 605702.8405467847 8017977.348184131, 605696.447448471 8017976.25380587, 605686.7761078163 8017974.192194508, 605678.3689437204 8017970.840238066, 605669.8309412344 8017966.79187109, 605662.6956446379 8017961.607331738, 605649.010652458 8017951.799433685)"
570534437,residential,False,False,212.03915638483699,,60,,,,,,"LINESTRING (605764.0363727396 8017855.557140861, 605762.794071191 8017819.458005475, 605761.9433654802 8017761.580421861, 605761.4604291595 8017728.818905388, 605764.4830729347 8017644.640643803)"
570534437,residential,False,True,97.67491111392503,,60,,,,,,"LINESTRING (605764.0363727396 8017855.557140861, 605769.690918325 8017865.0982174, 605785.6308495348 8017888.493084218, 605788.8678558224 8017893.621040982, 605791.2062587809 8017899.074710367, 605804.2909598625 8017943.077252361)"
650695883,residential,False,False,38.65011454904225,,,,,,,,"LINESTRING (605764.0363727396 8017855.557140861, 605750.733380693 8017861.670109453, 605737.6847378209 8017865.834226609, 605730.6626171629 8017865.949343265, 605727.5216708516 8017864.903926981)"
570537619,residential,False,False,211.47036962862524,,,,,,,,"LINESTRING (605680.3206795522 8017823.1423821645, 605660.4358408633 8017804.792188881, 605658.2869778059 8017801.096859251, 605657.5597955728 8017795.855845518, 605658.650111672 8017789.797330465, 605662.2272967778 8017783.305008551, 605705.6829890545 8017738.988236279, 605709.2098280237 8017734.963717115, 605711.2532533179 8017730.84756485, 605713.6175834513 8017723.365865936, 605713.7020301359 8017699.608394871, 605712.2927121152 8017675.80360757, 605710.6325441566 8017642.749644163)"
650695882,residential,False,False,154.19680950481072,,,,,,,,"LINESTRING (605680.3206795522 8017823.1423821645, 605666.7279887035 8017840.421646853, 605635.9229539259 8017875.541733259, 605608.6729541771 8017909.934548191, 605580.6381252422 8017940.204198793)"
650695883,residential,False,True,63.190690816236156,,,,,,,,"LINESTRING (605680.3206795522 8017823.1423821645, 605706.8377421366 8017847.675648273, 605723.4403166738 8017862.31442318, 605727.5216708516 8017864.903926981)"
650660717,residential,False,False,56.67628000761591,,60,,,,,,"LINESTRING (605580.6381252422 8017940.204198793, 605585.1497204736 8017949.950618094, 605587.9623756038 8017958.920505234, 605589.2590283991 8017979.516980449, 605587.5690887474 8017988.333936951, 605585.5800054672 8017994.696018782)"
650660717,residential,False,True,157.06602338057752,,60,,,,,,"LINESTRING (605580.6381252422 8017940.204198793, 605575.8626937956 8017932.6169072, 605565.5700273811 8017915.399229268, 605551.5270272496 8017890.146153374, 605540.8258733148 8017873.782672316, 605540.3025384148 8017872.977713625, 605524.708727276 8017848.8837047275, 605509.1658562386 8017828.36347469, 605492.9833042938 8017811.022371402)"
650695882,residential,False,True,154.19680950481072,,,,,,,,"LINESTRING (605580.6381252422 8017940.204198793, 605608.6729541771 8017909.934548191, 605635.9229539259 8017875.541733259, 605666.7279887035 8017840.421646853, 605680.3206795522 8017823.1423821645)"
89609419,residential,False,False,53.82130027115689,,,,Ndadala Walenga Street,,,,"LINESTRING (605710.6325441566 8017642.749644163, 605754.7996039432 8017644.238921728, 605764.4830729347 8017644.640643803)"
89609419,residential,False,True,173.4677465227851,,,,Ndadala Walenga Street,,,,"LINESTRING (605710.6325441566 8017642.749644163, 605654.4793965963 8017642.065882685, 605608.0695202677 8017639.105658235, 605583.572024534 8017645.477663999, 605542.9240829702 8017666.210236377)"
570537619,residential,False,True,211.4703696286252,,,,,,,,"LINESTRING (605710.6325441566 8017642.749644163, 605712.2927121152 8017675.80360757, 605713.7020301359 8017699.608394871, 605713.6175834513 8017723.365865936, 605711.2532533179 8017730.84756485, 605709.2098280237 8017734.963717115, 605705.6829890545 8017738.988236279, 605662.2272967778 8017783.305008551, 605658.650111672 8017789.797330465, 605657.5597955728 8017795.855845518, 605658.2869778059 8017801.096859251, 605660.4358408633 8017804.792188881, 605680.3206795522 8017823.1423821645)"
572367883,residential,False,False,106.39885144398215,,60,,,,,,"LINESTRING (602312.5991236574 8019283.099226621, 602342.7675341866 8019280.962110644, 602398.9085632281 8019278.546321657, 602418.8980999921 8019276.605760271)"
"[650705243, 572367884]",residential,False,False,1660.2306605827255,,60,,,,,,"LINESTRING (602685.9591476205 8017305.594052445, 602686.7901358966 8017420.368256825, 602693.981516034 8017487.3411781015, 602702.4559803323 8017532.221424915, 602725.0526172387 8017665.051130221, 602733.2698639138 8017713.396087934, 602755.627882372 8017869.47482157, 602757.9472783811 8017885.673135115, 602762.9908349424 8017979.468005228, 602779.6596748938 8018377.105742902, 602788.2520903883 8018578.667368365, 602790.055213571 8018682.780695915, 602793.260830961 8018745.027383125, 602797.5801535357 8018799.42309835, 602805.169559842 8018851.19040201, 602811.6820631963 8018883.311676018, 602817.2432938861 8018905.6674122885, 602831.1455563445 8018947.166573012)"
570534437,residential,False,False,18.643448675736654,,60,,,,,,"LINESTRING (605764.4830729347 8017644.640643803, 605765.2098052442 8017626.102504219)"
89609419,residential,False,True,53.82130027115689,,,,Ndadala Walenga Street,,,,"LINESTRING (605764.4830729347 8017644.640643803, 605754.7996039432 8017644.238921728, 605710.6325441566 8017642.749644163)"
570534437,residential,False,True,212.03915638483699,,60,,,,,,"LINESTRING (605764.4830729347 8017644.640643803, 605761.4604291595 8017728.818905388, 605761.9433654802 8017761.580421861, 605762.794071191 8017819.458005475, 605764.0363727396 8017855.557140861)"
570534437,residential,False,True,46.46599522328195,,60,,,,,,"LINESTRING (605765.5974005082 8017579.892072003, 605766.2062988702 8017600.591829131, 605765.2098052442 8017626.102504219)"
581902243,residential,False,True,66.10355069550309,,,,,,,,"LINESTRING (604856.2226141879 8017768.532060169, 604795.9165056458 8017795.63047562)"
114786293,residential,False,False,243.2584240580118,,,,,,,,"LINESTRING (604856.2226141879 8017768.532060169, 604864.7250322007 8017765.941842141, 604870.5453841677 8017764.926079502, 604876.2422848339 8017766.588747496, 604879.5166242444 8017768.828626719, 604882.0319951405 8017773.750318929, 604982.0667741261 8017960.960961462)"
581902243,residential,False,False,277.084109365608,,,,,,,,"LINESTRING (604856.2226141879 8017768.532060169, 604804.8344853636 8017669.971069213, 604803.8126108415 8017663.049694715, 604805.9010558383 8017655.414677272, 604818.9344971735 8017626.476303658, 604830.6383802025 8017600.488329394, 604851.3353594821 8017552.665153413, 604852.4810397205 8017547.015812332, 604853.1546738059 8017540.240332687, 604851.1229081432 8017530.646555115, 604846.565277085 8017516.142203066)"
650690889,residential,False,False,40.905877914730105,,60,,Brian Simaata Street,,,,"LINESTRING (603594.1030542814 8019499.1865334585, 603593.0631561561 8019458.494443281)"
650690889,residential,False,True,67.2227575109706,,60,,Brian Simaata Street,,,,"LINESTRING (603594.1030542814 8019499.1865334585, 603595.3016327005 8019566.068951156)"
583266960,residential,False,False,68.31505171459236,,,,,,,,"LINESTRING (603594.1030542814 8019499.1865334585, 603580.1913879354 8019500.664835223, 603567.4057827292 8019500.731945469, 603557.3143693726 8019501.4709463455, 603540.9428756417 8019494.453045497, 603532.4337381967 8019483.819844294)"
583266960,residential,False,False,122.90934536321376,,,,,,,,"LINESTRING (603532.4337381967 8019483.819844294, 603528.4362718421 8019418.479103031, 603527.4495059476 8019361.642711405)"
583266960,residential,False,True,68.31505171459236,,,,,,,,"LINESTRING (603532.4337381967 8019483.819844294, 603540.9428756417 8019494.453045497, 603557.3143693726 8019501.4709463455, 603567.4057827292 8019500.731945469, 603580.1913879354 8019500.664835223, 603594.1030542814 8019499.1865334585)"
583266961,residential,False,True,56.422169621893374,,,,,,,,"LINESTRING (603532.4337381967 8019483.819844294, 603482.0141594153 8019478.496434389, 603476.2309194647 8019478.615283618)"
89609451,residential,False,False,40.800309384605484,,,,,,,,"LINESTRING (603527.4495059476 8019361.642711405, 603486.6055154287 8019362.2110590115)"
89609451,residential,False,True,61.486127825422756,,,,,,,,"LINESTRING (603527.4495059476 8019361.642711405, 603589.0015018765 8019360.788529726)"
650706712,residential,False,False,45.39838417470131,,,,,,,,"LINESTRING (603527.4495059476 8019361.642711405, 603525.5389740454 8019316.507006459)"
583266960,residential,False,True,122.90934536321376,,,,,,,,"LINESTRING (603527.4495059476 8019361.642711405, 603528.4362718421 8019418.479103031, 603532.4337381967 8019483.819844294)"
583266961,residential,False,False,56.422169621893374,,,,,,,,"LINESTRING (603476.2309194647 8019478.615283618, 603482.0141594153 8019478.496434389, 603532.4337381967 8019483.819844294)"
416482146,residential,False,False,67.95607055670682,,,,,,,,"LINESTRING (603656.3500922315 8019953.271327736, 603622.8790945233 8019911.698359507, 603613.8897445465 8019900.436994119)"
416482146,residential,False,True,67.42682855468875,,,,,,,,"LINESTRING (603656.3500922315 8019953.271327736, 603671.8292388278 8019971.834768735, 603698.5222650591 8020005.65342385)"
583267045,residential,False,True,180.9843165628974,,,,,,,,"LINESTRING (603656.3500922315 8019953.271327736, 603573.1495992574 8020017.9079563, 603569.5075116 8020028.394674714, 603572.7741451103 8020043.260125524, 603585.66532007 8020063.242482372, 603602.1531532622 8020082.24328868)"
637899185,residential,False,False,391.40205507280785,2,60,,,,,,"LINESTRING (575234.9439677688 8035355.600990198, 575216.1960503712 8035281.187647813, 575213.8607717665 8035263.538007077, 575212.9631470366 8035253.229562917, 575214.1998675212 8035241.065330075, 575218.1472733424 8035230.882407889, 575229.7209462975 8035210.624359433, 575248.6730249135 8035184.839494299, 575291.2420678949 8035125.053476013, 575323.0692923563 8035081.262603983, 575328.2966732279 8035073.188073197, 575331.8136347422 8035064.135301781, 575335.0363358324 8035052.959315799, 575341.3138841988 8035019.875695499, 575344.7062228984 8035005.910884239)"
1432045757,residential,True,False,16.21360928198628,,,,,,,,"LINESTRING (575234.9439677688 8035355.600990198, 575231.0583646564 8035356.899126194, 575228.1856403928 8035359.73135679, 575226.832453511 8035363.52042879, 575227.2715790012 8035367.512945729)"
637899185,residential,False,True,83.2301863714367,2,60,,,,,,"LINESTRING (575360.9992478897 8034924.693210794, 575344.7062228984 8035005.910884239)"
1513617111,residential,False,False,226.8761111686291,,,,,,,,"LINESTRING (575360.9992478897 8034924.693210794, 575585.9050043427 8034956.169726386)"
637899185,residential,False,False,367.19400801392845,2,60,,,,,,"LINESTRING (575360.9992478897 8034924.693210794, 575368.7857238873 8034878.603412583, 575391.0984622375 8034763.506404735, 575401.841516494 8034711.607729793, 575403.1726561057 8034704.820322421, 575403.7826775699 8034697.958198581, 575403.8325157808 8034691.529702172, 575402.7458072278 8034670.511816852, 575401.7617575931 8034651.407650909, 575398.1390800618 8034596.177764746, 575397.0746361393 8034578.235644722, 575396.4465329126 8034563.5447495)"
637899185,residential,False,False,383.4294946602718,2,60,,,,,,"LINESTRING (575396.4465329126 8034563.5447495, 575396.8372390802 8034551.9590367945, 575398.6259955403 8034537.258980866, 575404.1347360093 8034491.598215939, 575411.7917482213 8034411.442142572, 575420.3953428608 8034318.160307473, 575426.1840247945 8034262.496408505, 575433.1286404936 8034195.7970939325, 575434.366265329 8034183.931557756)"
637899185,residential,False,True,367.19400801392845,2,60,,,,,,"LINESTRING (575396.4465329126 8034563.5447495, 575397.0746361393 8034578.235644722, 575398.1390800618 8034596.177764746, 575401.7617575931 8034651.407650909, 575402.7458072278 8034670.511816852, 575403.8325157808 8034691.529702172, 575403.7826775699 8034697.958198581, 575403.1726561057 8034704.820322421, 575401.841516494 8034711.607729793, 575391.0984622375 8034763.506404735, 575368.7857238873 8034878.603412583, 575360.9992478897 8034924.693210794)"
650860175,residential,False,False,160.36615313391877,,60,,,,,,"LINESTRING (575396.4465329126 8034563.5447495, 575418.9927313781 8034563.304385436, 575433.2034216389 8034562.121954458, 575445.6945842525 8034557.549320795, 575507.6154210111 8034541.780224495, 575553.0646464268 8034531.992854487)"
"[651015192, 650705153]",residential,False,"[False, True]",1567.934022903859,,60,,,,,,"LINESTRING (575396.4465329126 8034563.5447495, 575304.4315743583 8034571.085019898, 575278.2657437826 8034567.2341289725, 575055.9987451087 8034475.2342221085, 575052.2568919815 8034500.541117018, 575035.0188215224 8034604.034342378, 575033.0707858183 8034615.924646214, 575022.2782420137 8034730.8339174455, 575013.1553152212 8034799.399990922, 575010.363423307 8034812.410955111, 575007.5492059988 8034822.312961928, 574980.6353158515 8034884.440322549, 574975.4153135389 8034894.49522386, 574970.1788271756 8034902.990133318, 574964.2315346585 8034908.5225135265, 574924.4146111275 8034942.0199874975, 574876.2274928452 8034982.331228242, 574869.9934378242 8034987.731886598, 574826.4302327648 8035048.372653668, 574779.0659876724 8035118.775150755, 574771.5783375524 8035129.115116133, 574683.9245801512 8035223.26862803, 574678.7000996086 8035232.194908037, 574676.8847381488 8035239.9687821865, 574677.7587786104 8035246.891685565, 574680.0617869564 8035253.244952756, 574789.3377474496 8035488.214189718, 574806.7580343685 8035525.6784569295)"
650704138,residential,False,False,104.54188466631317,2,60,,,,,,"LINESTRING (575457.3787383199 8033968.64518092, 575454.0072380923 8033957.295018175, 575421.2797852843 8033880.533895522, 575417.9310034338 8033872.370136776)"
650704138,residential,False,True,60.8927915357787,2,60,,,,,,"LINESTRING (575457.3787383199 8033968.64518092, 575457.467863227 8033980.959320951, 575456.4684861504 8033991.35241651, 575452.1484534667 8034028.942901083)"
651081089,residential,False,False,55.98196924879977,,60,,,,,,"LINESTRING (575457.3787383199 8033968.64518092, 575471.1697122771 8034005.016264726, 575476.074484626 8034009.788458319, 575483.9845142332 8034015.987592951)"
460626160,primary,True,False,672.9471968897282,,60,C45,Okatana Road,,,,"LINESTRING (574654.4980948969 8037270.69485537, 574673.0626907811 8037290.695683196, 574700.8900087217 8037318.28497904, 574734.988909134 8037350.243189153, 574755.1786084624 8037368.179913532, 574780.2131190795 8037391.68584111, 574826.6647015566 8037435.24810789, 574866.9666445801 8037472.980434384, 574919.1955813976 8037521.886912301, 574972.0508262132 8037570.93473924, 575011.9393043333 8037608.524511566, 575057.0377720932 8037652.865859644, 575079.3080201296 8037676.946119075, 575089.5841574676 8037688.923091948, 575096.3729888719 8037698.290993016, 575099.2291943397 8037702.230139329, 575121.387623669 8037733.181629051, 575128.0364830359 8037744.785011187)"
821728714,primary,False,False,497.1507036056404,,60,C45,,,,,"LINESTRING (575194.1491227463 8038418.675714255, 575193.7198404074 8038436.977469832, 575193.4252153165 8038454.437840283, 575193.1835492327 8038483.128142161, 575195.5812723023 8038615.656769913, 575194.3532291278 8038683.6175167225, 575192.9102916651 8038770.509857354, 575195.614671726 8038807.243752967, 575200.2910950427 8038841.148847805, 575207.5035540641 8038869.954859963, 575219.3188395937 8038910.327687781)"
821728740,primary,True,False,87.62869634314593,,60,C45,Okatana Road,,,,"LINESTRING (575194.1491227463 8038418.675714255, 575199.9714326309 8038402.223459341, 575204.0426818763 8038388.145540603, 575206.0435545414 8038373.300939745, 575207.0003051086 8038343.058952214, 575207.1009002283 8038333.18933242)"
123307475,residential,False,False,71.43857699959747,,60,,Michael Shivute Street,,,,"LINESTRING (580433.069451228 8035450.462001876, 580367.9873931285 8035420.995080826)"
123308412,residential,False,False,74.22377687470089,,60,,,,,,"LINESTRING (580433.069451228 8035450.462001876, 580402.3543345123 8035517.71334742)"
123307475,residential,False,True,79.65059559281458,,60,,Michael Shivute Street,,,,"LINESTRING (580433.069451228 8035450.462001876, 580453.8971671772 8035460.13655279, 580505.313297451 8035484.00461478)"
123312420,residential,False,False,80.11787366914525,,60,,Namusheshe Street,,,,"LINESTRING (580011.0076677167 8036164.383840239, 579938.684422654 8036129.921365607)"
123312429,residential,False,False,78.78439076658329,,60,,,,,,"LINESTRING (580011.0076677167 8036164.383840239, 580043.6062026287 8036092.998681299)"
123312429,residential,False,True,75.4598521817275,,60,,,,,,"LINESTRING (580011.0076677167 8036164.383840239, 579979.3926081699 8036232.578461054)"
123312692,residential,False,False,78.82219298017051,,60,,Kahumba Kandola Street,,,,"LINESTRING (579473.0478277776 8036083.9323816225, 579474.0594450771 8036082.40147105, 579474.5768706437 8036081.890448114, 579523.6940827612 8036023.805931951)"
123312694,residential,False,True,443.4334648165052,,60,,Eliakim Namundjebo Street,,,,"LINESTRING (579473.0478277776 8036083.9323816225, 579473.9501195065 8036084.227515832, 579475.691493534 8036084.917615093, 579875.8791467557 8036269.295958371)"
"[650713611, 650713620]",unclassified,False,True,1895.8944592929079,,100,,,,,,"LINESTRING (579473.0478277776 8036083.9323816225, 579416.6905932858 8036075.825851767, 579385.6792957911 8036072.563855365, 579330.8009492895 8036071.089762331, 579296.9530200486 8036068.956424514, 579263.665229191 8036063.7227986995, 579219.5249280571 8036048.640830441, 579177.3702712567 8036029.014512729, 579165.562235943 8036026.804355098, 579149.7827823274 8036028.283322719, 579143.3853287492 8036029.724983964, 579136.4315996143 8036032.57401855, 579092.5265936712 8036074.00720536, 579075.0918046926 8036091.126520698, 579010.811070275 8036137.984476307, 578898.8825507868 8036226.411478875, 578849.6813350141 8036253.149581057, 578800.8472739474 8036276.257020107, 578750.3886791009 8036304.117332539, 578702.5989911073 8036342.068642312, 578653.918522407 8036398.788349701, 578630.6943875608 8036421.207765491, 578615.0970127974 8036433.982193797, 578591.2690993451 8036448.492990961, 578570.5618713262 8036461.298612323, 578523.5228999719 8036501.614247251, 578441.901180489 8036571.463759941, 578430.5659161241 8036581.676462974, 578416.7146899503 8036601.801581115, 578411.6287047787 8036610.58450276, 578407.9939458069 8036624.451269986, 578408.4530255373 8036633.345129426, 578409.4342635015 8036702.160975229, 578414.2135708714 8036787.812733294, 578417.3843469117 8036844.582034823, 578414.0818942504 8036872.853156686, 578407.362995632 8036897.752062397, 578404.6024110272 8036920.9425523495, 578402.9934550464 8036945.821339831, 578405.1007946586 8037047.559965383, 578406.1330213959 8037086.247611748, 578409.7249738068 8037220.398652947)"
123308402,residential,False,True,153.59412418055217,,60,,Lungada Street,,,,"LINESTRING (580354.7847133165 8035989.765414758, 580495.6587341406 8036051.012668111)"
123312415,residential,False,False,76.56088130222633,,60,,,,,,"LINESTRING (580354.7847133165 8035989.765414758, 580322.931705246 8036059.056982628)"
123312415,residential,False,True,68.87250722981807,,60,,,,,,"LINESTRING (580354.7847133165 8035989.765414758, 580381.7435972808 8035926.689560798)"
123308402,residential,False,False,319.28830957933883,,60,,Lungada Street,,,,"LINESTRING (580354.7847133165 8035989.765414758, 580287.3764041187 8035956.932946723, 580114.2738491595 8035879.361365717, 580064.064542065 8035857.821994361)"
123308402,residential,False,True,191.64378988222123,,60,,Lungada Street,,,,"LINESTRING (579776.2146675958 8035726.869829031, 579950.1424462185 8035807.350843802)"
123312692,residential,False,False,156.3352114790535,,60,,Kahumba Kandola Street,,,,"LINESTRING (579776.2146675958 8035726.869829031, 579878.4459683402 8035609.078617987)"
123312692,residential,False,True,79.28215434556418,,60,,Kahumba Kandola Street,,,,"LINESTRING (579776.2146675958 8035726.869829031, 579724.3810805704 8035786.614507727)"
123308907,residential,False,True,84.61682986479721,,60,,,,,,"LINESTRING (580354.2172442474 8035250.4720278885, 580430.7112272755 8035286.642092592)"
123308912,residential,False,False,75.67770528765742,,60,,,,,,"LINESTRING (580354.2172442474 8035250.4720278885, 580384.0548515463 8035181.254823948)"
123308912,residential,False,True,74.98251268822558,,60,,,,,,"LINESTRING (580354.2172442474 8035250.4720278885, 580324.6630954822 8035319.057363209)"
123308905,residential,False,True,85.60377396681507,,60,,,,,,"LINESTRING (580384.0548515463 8035181.254823948, 580461.8822675649 8035216.9104167195)"
123308912,residential,False,False,75.37855757116404,,60,,,,,,"LINESTRING (580384.0548515463 8035181.254823948, 580414.1908936929 8035112.489993147)"
123308912,residential,False,True,75.67770528765742,,60,,,,,,"LINESTRING (580384.0548515463 8035181.254823948, 580354.2172442474 8035250.4720278885)"
123308905,residential,False,False,297.41540778583555,,60,,,,,,"LINESTRING (580384.0548515463 8035181.254823948, 580239.1972169827 8035116.360787392, 580188.444152869 8035093.617973797, 580112.1131926758 8035060.776726695)"
89609467,tertiary,False,False,10231.094985618336,,100,D3605,,,,,"LINESTRING (604174.7918280372 8014384.671367912, 604152.5509487357 8014316.461477367, 604094.6199245944 8014160.029449491, 604016.2868633291 8013920.317797685, 603858.2220459525 8013443.755923305, 603774.0808276541 8013210.137868265, 603741.9950973232 8013124.07604334, 603709.8361556157 8013024.083472338, 603674.0570947486 8012922.317382632, 603597.854971332 8012743.617692185, 603559.3264784717 8012674.552517787, 603519.6553885067 8012615.695409201, 603360.3928539541 8012447.092037905, 603174.7877267576 8012256.451145962, 603103.3701171138 8012183.087461242, 602989.0687206513 8012065.621155527, 602886.7390920189 8011963.217686133, 602748.9063063837 8011826.54241215, 602677.8978158425 8011747.786442959, 602189.863842887 8011241.022822781, 601795.0807989736 8010837.478904613, 601362.3211459477 8010392.474607803, 601158.680383514 8010185.30074209, 600956.8841024585 8010010.658072703, 600651.3037365915 8009752.384448595, 600108.5669465807 8009300.980676273, 599987.3605274897 8009217.879854259, 599708.922201998 8009070.503935037, 599009.726242137 8008694.478261632, 598702.5106386135 8008571.112479195, 598469.4840226157 8008477.544287949, 598388.7961953869 8008445.1411850285, 597653.5451586498 8008155.568938069, 597522.465917295 8008086.810015595, 597372.1303257538 8007981.819284592, 597330.0502415982 8007952.429141988, 597238.1464137832 8007879.800354356, 597081.3046191628 8007755.852163998, 596966.37736554 8007664.0719093215)"
89609467,tertiary,False,True,2743.846370060779,,100,D3605,,,,,"LINESTRING (604174.7918280372 8014384.671367912, 604191.2635649901 8014439.356911321, 604227.7476969894 8014569.323682878, 604231.5708008901 8014593.303857198, 604238.6434735173 8014642.949151797, 604242.5638257634 8014685.28597704, 604243.5636996144 8014712.1027276125, 604242.8251844181 8014788.622497822, 604238.1018672867 8014860.637698755, 604233.5313339758 8014909.514753611, 604227.5683795196 8014965.447707475, 604224.7252273613 8015018.542511596, 604227.00775711 8015073.590844175, 604227.98070698 8015095.328803205, 604230.038819401 8015109.990356185, 604239.8241888507 8015185.890048095, 604244.2027064001 8015208.738622757, 604249.9679275095 8015235.4526718985, 604257.6004529423 8015270.7876833705, 604261.6571372042 8015286.854994234, 604273.9564909092 8015329.468314289, 604366.4183033163 8015649.692045491, 604415.9923854003 8015838.887510803, 604419.4984707019 8015856.938383333, 604421.5793894568 8015873.8681620555, 604423.60638663 8015934.561067278, 604421.1033304434 8015997.822981875, 604419.2200403471 8016018.170790477, 604416.7768863622 8016038.798196207, 604405.2089438189 8016108.315726315, 604391.6529187062 8016176.438497922, 604339.6226432681 8016383.400810713, 604289.4852080751 8016572.006792417, 604283.9143836533 8016592.086391012, 604275.6403607938 8016613.729419794, 604258.0633390853 8016646.719224324, 604243.1353701351 8016671.927236973, 604232.1419008407 8016688.0741699375, 604207.01557867 8016717.574062485, 604181.2978785146 8016743.414471199, 604169.5253581223 8016754.464435755, 604138.3285600783 8016783.73075718, 604125.8963322848 8016796.22265199, 604103.3088062226 8016823.163986334, 604089.505029724 8016844.703348061, 604080.4935894045 8016859.146739705, 604050.6545565693 8016922.951196672, 604032.2809236457 8016961.665653175, 604022.8950006486 8016981.433335294)"
114773720,residential,False,False,75.18635396294724,,60,,Omugongo Street,,,,"LINESTRING (603974.8510860589 8020325.177159528, 603985.5419068653 8020251.117231742)"
114773720,residential,False,True,384.1587169311418,,60,,Omugongo Street,,,,"LINESTRING (603974.8510860589 8020325.177159528, 603966.1751580613 8020395.630293049, 603960.2690657643 8020406.671201613, 603949.7929561192 8020414.914562547, 603788.1146578316 8020504.020639867, 603698.4961192275 8020553.244483523)"
416482147,residential,False,False,187.09966473836806,,60,,Omkavu Street,,,,"LINESTRING (603974.8510860589 8020325.177159528, 604045.122346582 8020333.924596545, 604058.7754913175 8020335.545600028, 604067.5741243969 8020334.6582693, 604149.775727443 8020289.532672099)"
416482147,residential,False,True,164.21645114053734,,60,,Omkavu Street,,,,"LINESTRING (603974.8510860589 8020325.177159528, 603875.9503862625 8020313.360188553, 603865.1468243643 8020311.713002764, 603853.7386278039 8020303.872519279, 603826.0338695702 8020275.204652494)"
89609460,residential,False,False,31.44258440231269,,60,,Kristof Ndengu Street,,,,"LINESTRING (603094.2960516931 8020040.553379471, 603064.926272017 8020051.816126634)"
89609460,residential,False,True,85.0341554893848,,60,,Kristof Ndengu Street,,,,"LINESTRING (603094.2960516931 8020040.553379471, 603174.7032687524 8020012.747091435)"
650649218,residential,True,False,36.8186750900339,,,,,,,,"LINESTRING (603094.2960516931 8020040.553379471, 603081.9716069917 8020037.707623564, 603077.4804174267 8020035.761488793, 603074.3421475985 8020033.232902396, 603062.5331964868 8020023.612596609)"
1221513743,residential,False,True,15.410344231074824,,,,Freedom Square Street,,,,"LINESTRING (602838.1379464812 8019731.889734974, 602838.6089241167 8019716.562111212)"
1221513743,residential,False,False,187.3934162089276,,,,Freedom Square Street,,,,"LINESTRING (602838.1379464812 8019731.889734974, 602837.2749787556 8019741.111463624, 602834.7985385177 8019788.328100745, 602833.5006052864 8019803.527250777, 602837.3523031736 8019808.807365562, 602843.9540802351 8019811.251547715, 602849.3650408133 8019810.825006515, 602854.6764947402 8019807.566315793, 602857.0026398792 8019800.627437586, 602862.6943414084 8019752.442438199, 602860.7943915706 8019745.625171294, 602856.3222679328 8019741.22243796, 602849.815272245 8019738.66711599, 602838.1379464812 8019731.889734974)"
1221513743,residential,False,True,187.3934162089276,,,,Freedom Square Street,,,,"LINESTRING (602838.1379464812 8019731.889734974, 602849.815272245 8019738.66711599, 602856.3222679328 8019741.22243796, 602860.7943915706 8019745.625171294, 602862.6943414084 8019752.442438199, 602857.0026398792 8019800.627437586, 602854.6764947402 8019807.566315793, 602849.3650408133 8019810.825006515, 602843.9540802351 8019811.251547715, 602837.3523031736 8019808.807365562, 602833.5006052864 8019803.527250777, 602834.7985385177 8019788.328100745, 602837.2749787556 8019741.111463624, 602838.1379464812 8019731.889734974)"
650649222,residential,False,False,123.24111798473284,,,,,,,,"LINESTRING (603602.1531532622 8020082.24328868, 603698.5222650591 8020005.65342385)"
